size_bytes,t_waking_s,pid,waker_cpu,target_cpu,waking_to_ipi,ipi_to_idle_exit,idle_exit_to_wakeup,wakeup_to_switch,switch_to_user,waking_to_running_ns,waking_to_user_ns
262144,597593.752830078,1232071,0,1,190,775,641,515,,2121,
262144,597593.752840050,1232069,1,0,187,775,637,393,,1992,
262144,597593.752852300,1232071,0,1,248,802,644,365,,2059,
262144,597593.752861995,1232069,1,0,179,788,631,368,,1966,
262144,597593.752874473,1232071,0,1,193,768,645,515,,2121,
262144,597593.752884744,1232069,1,0,554,763,890,529,,2736,
262144,597593.752898075,1232071,0,1,238,779,641,540,,2198,
262144,597593.752908158,1232069,1,0,920,757,628,358,,2663,
262144,597593.752921790,1232071,0,1,198,786,668,367,,2019,
262144,597593.752931779,1232069,1,0,208,790,618,559,,2175,
262144,597593.752943105,1232071,0,1,176,780,631,509,,2096,
262144,597593.752952953,1232069,1,0,185,977,708,890,,2760,
262144,597593.752965358,1232071,0,1,211,774,674,519,,2178,
262144,597593.752975404,1232069,1,0,181,771,640,355,,1947,
262144,597593.752986159,1232071,0,1,202,779,636,417,,2034,
262144,597593.752996033,1232069,1,0,219,770,622,359,,1970,
262144,597593.753006457,1232071,0,1,189,774,652,530,,2145,
262144,597593.753016617,1232069,1,0,182,995,621,564,,2362,
262144,597593.753028268,1232071,0,1,174,808,621,518,,2121,
262144,597593.753038498,1232069,1,0,186,1009,870,746,,2811,
262144,597593.753051758,1232071,0,1,201,779,688,372,,2040,
262144,597593.753061996,1232069,1,0,894,797,739,651,,3081,
262144,597593.753075447,1232071,0,1,161,760,619,526,,2066,
262144,597593.753085871,1232069,1,0,223,781,826,590,,2420,
262144,597593.753098897,1232071,0,1,182,773,662,561,,2178,
262144,597593.753109142,1232069,1,0,724,998,622,356,,2700,
262144,597593.753122700,1232071,0,1,185,788,844,376,,2193,
262144,597593.753133017,1232069,1,0,200,772,618,471,,2061,
262144,597593.753145072,1232071,0,1,200,776,648,409,,2033,
262144,597593.753154856,1232069,1,0,178,773,968,525,,2444,
262144,597593.753166501,1232071,0,1,203,762,622,515,,2102,
262144,597593.753176243,1232069,1,0,397,766,789,373,,2325,
262144,597593.753188903,1232071,0,1,243,876,658,384,,2161,
262144,597593.753199079,1232069,1,0,236,1109,642,495,,2482,
262144,597593.753210834,1232071,0,1,194,771,955,542,,2462,
262144,597593.753220939,1232069,1,0,200,783,660,477,,2120,
262144,597593.753232050,1232071,0,1,180,779,877,498,,2334,
262144,597593.753242637,1232069,1,0,205,771,677,648,,2301,
262144,597593.753253043,1232071,0,1,194,758,657,404,,2013,
262144,597593.753262829,1232069,1,0,200,774,618,491,,2083,
262144,597593.753272881,1232071,0,1,199,763,668,521,,2151,
262144,597593.753283393,1232069,1,0,194,778,607,501,,2080,
262144,597593.753295478,1232071,0,1,174,766,626,469,,2035,
262144,597593.753305341,1232069,1,0,1102,1255,961,613,,3931,
262144,597593.753318936,1232071,0,1,253,769,658,413,,2093,
262144,597593.753329108,1232069,1,0,684,771,848,680,,2983,
262144,597593.753340172,1232071,0,1,183,776,635,502,,2096,
262144,597593.753350110,1232069,1,0,215,756,626,517,,2114,
262144,597593.753360092,1232071,0,1,207,771,682,485,,2145,
262144,597593.753370363,1232069,1,0,197,760,848,414,,2219,
262144,597593.753381209,1232071,0,1,201,767,655,2713,,4336,
262144,597593.753393411,1232069,1,0,203,768,615,506,,2092,
262144,597593.753403688,1232071,0,1,186,780,657,538,,2161,
262144,597593.753413649,1232069,1,0,191,764,621,399,,1975,
262144,597593.753424869,1232071,0,1,182,770,634,494,,2080,
262144,597593.753435054,1232069,1,0,208,765,671,433,,2077,
262144,597593.753465734,1232071,0,1,589,774,728,569,,2660,
262144,597593.753476865,1232069,1,0,203,753,644,801,,2401,
262144,597593.753486952,1232071,0,1,207,758,691,529,,2185,
262144,597593.753499605,1232069,1,0,183,772,681,519,,2155,
262144,597593.753506448,1232071,0,1,203,767,680,507,,2157,
262144,597593.753518054,1232069,1,0,214,773,657,374,,2018,
262144,597593.753525699,1232071,0,1,180,759,651,395,,1985,
262144,597593.753537321,1232069,1,0,208,771,857,558,,2394,
262144,597593.753544946,1232071,0,1,195,769,628,529,,2121,
262144,597593.753555686,1232069,1,0,191,778,633,349,,1951,
262144,597593.753562761,1232071,0,1,178,788,681,503,,2150,
262144,597593.753573406,1232069,1,0,169,767,913,555,,2404,
262144,597593.753580997,1232071,0,1,191,769,621,501,,2082,
262144,597593.753591643,1232069,1,0,413,1012,1089,578,,3092,
262144,597593.753600159,1232071,0,1,197,763,656,424,,2040,
262144,597593.753611606,1232069,1,0,196,774,630,415,,2015,
262144,597593.753618899,1232071,0,1,196,774,647,365,,1982,
262144,597593.753629592,1232069,1,0,195,773,1656,493,,3117,
262144,597593.753638612,1232071,0,1,179,777,641,532,,2129,
262144,597593.753649536,1232069,1,0,396,766,626,509,,2297,
262144,597593.753657813,1232071,0,1,195,772,623,390,,1980,
262144,597593.753668347,1232069,1,0,192,948,618,400,,2158,
262144,597593.753676301,1232071,0,1,221,772,663,510,,2166,
262144,597593.753687438,1232069,1,0,453,1304,628,493,,2878,
262144,597593.753695790,1232071,0,1,198,770,637,489,,2094,
262144,597593.753707358,1232069,1,0,190,759,633,573,,2155,
262144,597593.753715181,1232071,0,1,177,769,622,383,,1951,
262144,597593.753726015,1232069,1,0,182,770,657,377,,1986,
262144,597593.753734339,1232071,0,1,192,765,643,493,,2093,
262144,597593.753744958,1232069,1,0,184,791,625,486,,2086,
262144,597593.753752420,1232071,0,1,166,769,651,557,,2143,
262144,597593.753763410,1232069,1,0,176,772,612,552,,2112,
262144,597593.753770282,1232071,0,1,200,784,669,523,,2176,
262144,597593.753781131,1232069,1,0,226,756,700,354,,2036,
262144,597593.753786971,1232071,0,1,186,795,626,402,,2009,
262144,597593.753797754,1232069,1,0,475,765,634,556,,2430,
262144,597593.753805241,1232071,0,1,211,791,660,556,,2218,
262144,597593.753815835,1232069,1,0,197,765,621,508,,2091,
262144,597593.753822970,1232071,0,1,182,771,647,377,,1977,
262144,597593.753833485,1232069,1,0,194,759,635,374,,1962,
262144,597593.753838965,1232071,0,1,199,781,627,610,,2217,
262144,597593.753849279,1232069,1,0,198,790,689,489,,2166,
262144,597593.753857389,1232071,0,1,210,782,640,469,,2101,
262144,597593.753868124,1232069,1,0,191,773,648,569,,2181,
262144,597593.753873997,1232071,0,1,203,791,647,410,,2051,
262144,597593.753884024,1232069,1,0,185,769,627,352,,1933,
262144,597593.753891489,1232071,0,1,259,764,661,573,,2257,
262144,597593.753902333,1232069,1,0,183,777,828,535,,2323,
262144,597593.753910271,1232071,0,1,195,767,668,505,,2135,
262144,597593.753920534,1232069,1,0,416,770,617,749,,2552,
262144,597593.753927868,1232071,0,1,194,780,663,402,,2039,
262144,597593.753938125,1232069,1,0,179,771,640,377,,1967,
262144,597593.753945681,1232071,0,1,196,773,656,519,,2144,
262144,597593.753956093,1232069,1,0,177,766,628,511,,2082,
262144,597593.753963832,1232071,0,1,177,785,694,499,,2155,
262144,597593.753974331,1232069,1,0,219,772,649,395,,2035,
262144,597593.753981969,1232071,0,1,205,767,856,367,,2195,
262144,597593.753992439,1232069,1,0,905,770,743,351,,2769,
262144,597593.754000498,1232071,0,1,186,765,824,816,,2591,
262144,597593.754011180,1232069,1,0,185,1009,614,581,,2389,
262144,597593.754018036,1232071,0,1,195,762,621,533,,2111,
262144,597593.754028278,1232069,1,0,193,775,621,377,,1966,
262144,597593.754035741,1232071,0,1,175,781,645,356,,1957,
262144,597593.754045834,1232069,1,0,187,766,843,420,,2216,
262144,597593.754052354,1232071,0,1,208,770,647,468,,2093,
262144,597593.754062258,1232069,1,0,231,1058,635,519,,2443,
262144,597593.754070640,1232071,0,1,180,772,626,549,,2127,
262144,597593.754080569,1232069,1,0,214,773,749,396,,2132,
262144,597593.754087236,1232071,0,1,203,785,635,447,,2070,
262144,597593.754097122,1232069,1,0,437,763,705,664,,2569,
262144,597593.754103044,1232071,0,1,213,770,629,499,,2111,
262144,597593.754112991,1232069,1,0,192,771,634,763,,2360,
262144,597593.754119136,1232071,0,1,200,771,634,389,,1994,
262144,597593.754128892,1232069,1,0,225,778,673,394,,2070,
262144,597593.754134918,1232071,0,1,178,780,630,433,,2021,
262144,597593.754144919,1232069,1,0,187,775,627,395,,1984,
262144,597593.754150282,1232071,0,1,181,777,665,438,,2061,
262144,597593.754160166,1232069,1,0,192,768,619,525,,2104,
262144,597593.754166208,1232071,0,1,172,761,656,525,,2114,
262144,597593.754176192,1232069,1,0,191,771,620,378,,1960,
262144,597593.754183363,1232071,0,1,198,775,642,371,,1986,
262144,597593.754193143,1232069,1,0,192,804,637,509,,2142,
262144,597593.754200602,1232071,0,1,181,783,646,539,,2149,
262144,597593.754210442,1232069,1,0,187,770,643,485,,2085,
262144,597593.754216888,1232071,0,1,200,776,652,538,,2166,
262144,597593.754226585,1232069,1,0,184,770,649,353,,1956,
262144,597593.754235291,1232071,0,1,174,768,612,554,,2108,
262144,597593.754245230,1232069,1,0,213,772,742,403,,2130,
262144,597593.754251888,1232071,0,1,174,776,619,566,,2135,
262144,597593.754262069,1232069,1,0,185,763,617,684,,2249,
262144,597593.754268556,1232071,0,1,179,772,676,383,,2010,
262144,597593.754278568,1232069,1,0,191,777,627,414,,2009,
262144,597593.754285605,1232071,0,1,200,811,653,387,,2051,
262144,597593.754295380,1232069,1,0,241,1076,646,496,,2459,
262144,597593.754301862,1232071,0,1,181,761,629,530,,2101,
262144,597593.754311745,1232069,1,0,187,778,619,496,,2080,
262144,597593.754318474,1232071,0,1,200,772,645,386,,2003,
262144,597593.754328589,1232069,1,0,197,771,675,386,,2029,
262144,597593.754334121,1232071,0,1,192,780,658,408,,2038,
262144,597593.754343893,1232069,1,0,195,768,622,514,,2099,
262144,597593.754350982,1232071,0,1,249,757,667,402,,2075,
262144,597593.754360609,1232069,1,0,180,765,618,350,,1913,
262144,597593.754365649,1232071,0,1,205,777,650,365,,1997,
262144,597593.754375350,1232069,1,0,201,786,667,391,,2045,
262144,597593.754386463,1232071,0,1,195,885,641,374,,2095,
262144,597593.754397149,1232069,1,0,674,778,674,563,,2689,
262144,597593.754406758,1232071,0,1,170,764,633,490,,2057,
262144,597593.754417022,1232069,1,0,181,762,847,845,,2635,
262144,597593.754423336,1232071,0,1,205,771,680,382,,2038,
262144,597593.754433275,1232069,1,0,1715,,,1178,,3283,
262144,597593.754441163,1232071,0,1,206,776,656,449,,2087,
262144,597593.754450965,1232069,1,0,507,,,1307,,1988,
262144,597593.754456614,1232071,0,1,178,1023,672,487,,2360,
262144,597593.754466680,1232069,1,0,176,777,699,403,,2055,
262144,597593.754472027,1232071,0,1,197,779,638,371,,1985,
262144,597593.754481746,1232069,1,0,176,773,635,1295,,2879,
262144,597593.754488291,1232071,0,1,210,767,2006,565,,3548,
262144,597593.754499793,1232069,1,0,216,761,647,1002,,2626,
262144,597593.754505985,1232071,0,1,191,776,668,379,,2014,
262144,597593.754515846,1232069,1,0,200,773,622,375,,1970,
262144,597593.754521582,1232071,0,1,193,775,633,563,,2164,
262144,597593.754531325,1232069,1,0,413,764,639,354,,2170,
262144,597593.754537011,1232071,0,1,194,781,645,538,,2158,
262144,597593.754546921,1232069,1,0,184,765,814,534,,2297,
262144,597593.754552572,1232071,0,1,178,776,631,376,,1961,
262144,597593.754562346,1232069,1,0,195,773,643,406,,2017,
262144,597593.754569296,1232071,0,1,205,777,658,415,,2055,
262144,597593.754579240,1232069,1,0,313,751,708,499,,2271,
262144,597593.754586998,1232071,0,1,177,770,723,567,,2237,
262144,597593.754596903,1232069,1,0,421,976,880,593,,2870,
262144,597593.754605098,1232071,0,1,202,761,689,533,,2185,
262144,597593.754615233,1232069,1,0,206,758,632,380,,1976,
262144,597593.754620872,1232071,0,1,244,799,638,365,,2046,
262144,597593.754630582,1232069,1,0,207,765,624,381,,1977,
262144,597593.754635955,1232071,0,1,196,770,686,543,,2195,
262144,597593.754645806,1232069,1,0,183,769,645,548,,2145,
262144,597593.754651257,1232071,0,1,203,766,627,457,,2053,
262144,597593.754660978,1232069,1,0,200,774,645,354,,1973,
262144,597593.754666516,1232071,0,1,194,773,659,621,,2247,
262144,597593.754676817,1232069,1,0,213,769,616,496,,2094,
262144,597593.754683114,1232071,0,1,178,779,629,568,,2154,
262144,597593.754693011,1232069,1,0,203,775,618,535,,2131,
262144,597593.754699189,1232071,0,1,215,778,668,446,,2107,
262144,597593.754708979,1232069,1,0,184,781,630,360,,1955,
262144,597593.754714765,1232071,0,1,176,784,627,364,,1951,
262144,597593.754724422,1232069,1,0,197,767,649,486,,2099,
262144,597593.754730881,1232071,0,1,207,762,943,580,,2492,
262144,597593.754741013,1232069,1,0,194,764,802,539,,2299,
262144,597593.754746975,1232071,0,1,211,768,634,363,,1976,
262144,597593.754756583,1232069,1,0,192,757,631,374,,1954,
262144,597593.754764586,1232071,0,1,210,796,744,692,,2442,
262144,597593.754775124,1232069,1,0,270,777,615,771,,2433,
262144,597593.754783661,1232071,0,1,197,790,628,532,,2147,
262144,597593.754793866,1232069,1,0,705,766,648,484,,2603,
262144,597593.754801136,1232071,0,1,193,770,636,406,,2005,
262144,597593.754811167,1232069,1,0,178,763,623,378,,1942,
262144,597593.754816587,1232071,0,1,207,776,629,499,,2111,
262144,597593.754826234,1232069,1,0,218,774,669,374,,2035,
262144,597593.754832957,1232071,0,1,197,779,691,521,,2188,
262144,597593.754843358,1232069,1,0,191,788,638,521,,2138,
262144,597593.754852014,1232071,0,1,178,792,626,368,,1964,
262144,597593.754861917,1232069,1,0,661,994,876,351,,2882,
262144,597593.754871004,1232071,0,1,223,850,696,536,,2305,
262144,597593.754881804,1232069,1,0,451,771,637,548,,2407,
262144,597593.754888115,1232071,0,1,177,771,640,475,,2063,
262144,597593.754897797,1232069,1,0,204,772,655,377,,2008,
262144,597593.754903711,1232071,0,1,211,778,680,417,,2086,
262144,597593.754913574,1232069,1,0,176,773,627,355,,1931,
262144,597593.754918969,1232071,0,1,178,759,626,547,,2110,
262144,597593.754928776,1232069,1,0,199,774,626,362,,1961,
262144,597593.754934167,1232071,0,1,208,803,672,601,,2284,
262144,597593.754944246,1232069,1,0,175,787,627,556,,2145,
262144,597593.754950008,1232071,0,1,229,772,626,381,,2008,
262144,597593.754959914,1232069,1,0,233,777,626,358,,1994,
262144,597593.754967312,1232071,0,1,204,779,680,584,,2247,
262144,597593.754977322,1232069,1,0,188,780,650,534,,2152,
262144,597593.754983313,1232071,0,1,181,779,626,461,,2047,
262144,597593.754993275,1232069,1,0,370,782,647,396,,2195,
262144,597593.754999368,1232071,0,1,206,785,633,477,,2101,
262144,597593.755009124,1232069,1,0,185,759,625,371,,1940,
262144,597593.755014591,1232071,0,1,200,757,619,568,,2144,
262144,597593.755024475,1232069,1,0,433,748,890,541,,2612,
262144,597593.755034590,1232071,0,1,221,778,650,472,,2121,
262144,597593.755044807,1232069,1,0,440,1004,857,349,,2650,
262144,597593.755054856,1232071,0,1,194,768,639,365,,1966,
262144,597593.755064406,1232069,1,0,184,1134,990,598,,2906,
262144,597593.755072160,1232071,0,1,203,770,652,556,,2181,
262144,597593.755082134,1232069,1,0,180,772,622,510,,2084,
262144,597593.755087536,1232071,0,1,172,781,630,518,,2101,
262144,597593.755097235,1232069,1,0,199,774,640,371,,1984,
262144,597593.755103283,1232071,0,1,197,781,677,501,,2156,
262144,597593.755113218,1232069,1,0,183,770,615,380,,1948,
262144,597593.755118494,1232071,0,1,203,787,633,494,,2117,
262144,597593.755128177,1232069,1,0,190,769,625,486,,2070,
262144,597593.755134677,1232071,0,1,191,761,646,503,,2101,
262144,597593.755144906,1232069,1,0,181,774,617,353,,1925,
262144,597593.755150706,1232071,0,1,189,765,637,405,,1996,
262144,597593.755160428,1232069,1,0,302,767,871,514,,2454,
262144,597593.755166871,1232071,0,1,202,775,690,582,,2249,
262144,597593.755176848,1232069,1,0,189,777,631,517,,2114,
262144,597593.755182695,1232071,0,1,181,772,633,576,,2162,
262144,597593.755192761,1232069,1,0,222,751,940,675,,2588,
262144,597593.755199266,1232071,0,1,197,784,944,604,,2529,
262144,597593.755209540,1232069,1,0,322,764,637,480,,2203,
262144,597593.755218019,1232071,0,1,184,786,1017,565,,2552,
262144,597593.755228448,1232069,1,0,217,1032,893,521,,2663,
262144,597593.755238190,1232071,0,1,204,784,701,421,,2110,
262144,597593.755248130,1232069,1,0,197,781,657,362,,1997,
262144,597593.755266566,1232071,0,1,198,772,674,403,,2047,
262144,597593.755276443,1232069,1,0,208,752,834,431,,2225,
262144,597593.755282806,1232071,0,1,216,759,719,509,,2203,
262144,597593.755293189,1232069,1,0,189,756,726,444,,2115,
262144,597593.755299610,1232071,0,1,186,778,628,384,,1976,
262144,597593.755343966,1232069,1,0,468,808,649,349,,2274,
262144,597593.755352053,1232071,0,1,213,741,673,490,,2117,
262144,597593.755362285,1232069,1,0,210,751,658,564,,2183,
262144,597593.755369313,1232071,0,1,183,746,623,442,,1994,
262144,597593.755378809,1232069,1,0,187,754,709,424,,2074,
262144,597593.755386500,1232071,0,1,189,752,664,416,,2021,
262144,597593.755396613,1232069,1,0,226,1005,760,533,,2524,
262144,597593.755404157,1232071,0,1,173,845,1014,464,,2496,
262144,597593.755414234,1232069,1,0,680,743,682,413,,2518,
262144,597593.755421778,1232071,0,1,190,748,655,465,,2058,
262144,597593.755431938,1232069,1,0,216,749,759,431,,2155,
262144,597593.755438278,1232071,0,1,170,748,637,365,,1920,
262144,597593.755448075,1232069,1,0,189,742,622,530,,2083,
262144,597593.755454365,1232071,0,1,195,751,681,488,,2115,
262144,597593.755464540,1232069,1,0,204,738,623,381,,1946,
262144,597593.755472632,1232071,0,1,176,745,647,552,,2120,
262144,597593.755482272,1232069,1,0,192,773,680,1045,,2690,
262144,597593.755490499,1232071,0,1,214,754,735,465,,2168,
262144,597593.755500472,1232069,1,0,220,757,732,417,,2126,
262144,597593.755506816,1232071,0,1,199,749,700,401,,2049,
262144,597593.755516810,1232069,1,0,172,757,627,472,,2028,
262144,597593.755523637,1232071,0,1,182,755,680,386,,2003,
262144,597593.755533327,1232069,1,0,185,747,621,399,,1952,
262144,597593.755540440,1232071,0,1,185,760,630,431,,2006,
262144,597593.755550525,1232069,1,0,213,745,752,367,,2077,
262144,597593.755558055,1232071,0,1,222,749,719,463,,2153,
262144,597593.755568207,1232069,1,0,674,762,642,393,,2471,
262144,597593.755576164,1232071,0,1,176,742,635,367,,1920,
262144,597593.755585941,1232069,1,0,235,748,624,362,,1969,
262144,597593.755593808,1232071,0,1,184,753,1033,407,,2377,
262144,597593.755603803,1232069,1,0,284,736,622,378,,2020,
262144,597593.755611543,1232071,0,1,203,761,634,417,,2015,
262144,597593.755621466,1232069,1,0,210,753,861,412,,2236,
